"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Mercedes-Benz GLC SUV (X253) 300 de 4MATIC","","1,7","2,2","45,0","57,0"
"Mercedes-Benz GLC SUV (X253) 300 e 4MATIC","","2,0","2,8","45,0","63,0"
"Mercedes-Benz GLC SUV (X253) 43 4MATIC","","10,7","11,3","243,0","257,0"
"Mercedes-Benz GLC SUV (X253) 63 4MATIC+","","12,7","13,3","289,0","301,0"
"Mercedes-Benz GLC SUV (X253) 63 S 4MATIC+","","13,0","13,3","294,0","300,0"
"Mercedes-Benz GLE Coupé (C167) 350 d 4MATIC","","6,8","7,5","179,0","186,0"
"Mercedes-Benz GLE Coupé (C167) 350 de 4MATIC","","0,8","0,9","20,0","24,0"
"Mercedes-Benz GLE Coupé (C167) 350 e 4MATIC","","1,0","1,2","23,0","28,0"
"Mercedes-Benz GLE Coupé (C167) 400 d 4MATIC","","7,7","8,7","203,0","228,0"
"Mercedes-Benz GLE Coupé (C167) 53 4MATIC+","","10,7","10,9","242,0","247,0"
"Mercedes-Benz GLE Coupé (C167) 63 S 4MATIC+","","12,4","12,5","280,0","284,0"
"Mercedes-Benz GLE SUV (V167) 300 d 4MATIC","","7,2","8,3","188,0","218,0"
"Mercedes-Benz GLE SUV (V167) 300 d 4MATIC","","6,1","7,5","160,0","197,0"
"Mercedes-Benz GLE SUV (V167) 350 d 4MATIC","","7,2","9,1","188,0","240,0"
"Mercedes-Benz GLE SUV (V167) 350 de 4MATIC","","0,7","0,9","18,0","24,0"
"Mercedes-Benz GLE SUV (V167) 400 d 4MATIC","","7,3","9,1","190,0","240,0"
"Mercedes-Benz GLE SUV (V167) 450 4MATIC","","9,2","11,0","209,0","249,0"
"Mercedes-Benz GLE SUV (V167) 53 4MATIC+","","10,6","11,0","242,0","250,0"
"Mercedes-Benz GLE SUV (V167) 63 S 4MATIC+","","12,2","12,6","277,0","287,0"
"Mercedes-Benz GLS (X167) 350 d 4MATIC","","8,0","9,6","211,0","252,0"
"Mercedes-Benz GLS (X167) 400 d 4MATIC","","8,1","9,6","211,0","252,0"
"Mercedes-Benz GLS (X167) 450 4MATIC","","10,1","11,5","230,0","261,0"
"Mercedes-Benz GLS (X167) 580 4MATIC","","11,8","12,9","267,0","293,0"
"Mercedes-Benz GLS (X167) 600 4MATIC Maybach","","13,1","13,4","297,0","305,0"
"Mercedes-Benz GLS (X167) 63 4MATIC","","12,7","13,0","289,0","295,0"
"Mercedes-Benz GT Coupé (C190) Black Series","","12,8","12,8","292,0","292,0"
"Mercedes-Benz GT Coupé (C190) C","","12,7","12,8","289,0","290,0"
"Mercedes-Benz GT Coupé (C190) R","","12,7","12,7","289,0","289,0"
"Mercedes-Benz GT Coupé 4 Puertas (X290) 53 4MATIC+","","9,8","10,3","223,0","236,0"
"Mercedes-Benz GT Coupé 4 Puertas (X290) 63 4MATIC+","","12,9","13,3","292,0","302,0"
"Mercedes-Benz GT Coupé 4 Puertas (X290) 63 S 4MATIC+","","12,9","13,3","293,0","302,0"
"Mercedes-Benz GT Roadster (R190) C","","12,8","12,8","290,0","291,0"
"Mercedes-Benz Marco Polo 170d tD Marco Polo Activity","","7,8","8,1","204,0","213,0"
"Mercedes-Benz Marco Polo 200d Marco Polo Activity 3100","","7,3","8,0","192,0","211,0"
"Mercedes-Benz Marco Polo 200d Marco Polo Activity 3200","","8,1","8,8","213,0","231,0"
"Mercedes-Benz Marco Polo 200d Marco Polo Activity Sport 3100","","7,3","8,0","192,0","211,0"
"Mercedes-Benz Marco Polo 200d Marco Polo Activity Sport 3200","","8,2","8,8","214,0","231,0"
"Mercedes-Benz Marco Polo 200d tD Marco Polo Activity","","7,7","8,6","201,0","224,0"
"Mercedes-Benz Marco Polo 200d tD Marco Polo Activity Sport","","7,7","8,6","202,0","224,0"
"Mercedes-Benz Marco Polo 220d Marco Polo Activity 3100","","7,3","8,0","192,0","211,0"
"Mercedes-Benz Marco Polo 220d Marco Polo Activity 3200","","8,1","8,8","213,0","231,0"
"Mercedes-Benz Marco Polo 220d Marco Polo Activity Sport 3100","","7,3","8,0","192,0","211,0"
"Mercedes-Benz Marco Polo 220d Marco Polo Activity Sport 3200","","8,2","8,8","214,0","231,0"
"Mercedes-Benz Marco Polo 220d Marco Polo Horizon 3100","","7,4","8,2","195,0","216,0"
"Mercedes-Benz Marco Polo 220d Marco Polo Horizon 3200","","8,4","9,1","220,0","239,0"
"Mercedes-Benz Marco Polo 220d Marco Polo Largo 3100","","7,6","8,3","199,0","218,0"
"Mercedes-Benz Marco Polo 220d Marco Polo Largo 3200","","8,6","9,2","224,0","240,0"
"Mercedes-Benz Marco Polo 250d Marco Polo Activity 3100","","7,7","8,4","203,0","221,0"
"Mercedes-Benz Marco Polo 250d Marco Polo Activity 3200","","8,5","9,3","223,0","242,0"
"Mercedes-Benz Marco Polo 250d Marco Polo Activity Sport 3100","","7,8","8,4","203,0","221,0"
"Mercedes-Benz Marco Polo 250d Marco Polo Activity Sport 3200","","8,5","9,3","223,0","242,0"
"Mercedes-Benz Marco Polo 250d Marco Polo Horizon 3100","","7,6","7,6","199,0","199,0"
"Mercedes-Benz Marco Polo 250d Marco Polo Horizon 3200","","8,4","8,4","219,0","219,0"
"Mercedes-Benz Marco Polo 250d Marco Polo Largo 3100","","7,8","7,8","204,0","204,0"
"Mercedes-Benz Marco Polo 250d Marco Polo Largo 3200","","8,6","8,6","225,0","225,0"
"Mercedes-Benz Marco Polo 300d Marco Polo Horizon 3100","","7,6","8,2","198,0","216,0"
"Mercedes-Benz Marco Polo 300d Marco Polo Horizon 3200","","8,3","9,1","219,0","239,0"
"Mercedes-Benz Marco Polo 300d Marco Polo Largo 3100","","7,7","8,3","202,0","217,0"
"Mercedes-Benz Marco Polo 300d Marco Polo Largo 3200","","8,5","9,2","223,0","240,0"
"Mercedes-Benz Sprinter Sprinter 211 CDI tD CHASIS CABINA COMPACTO AUT.","","9,6","10,1","251,0","265,0"
"Mercedes-Benz Sprinter Sprinter 211 CDI tD CHASIS CABINA COMPACTO MAN.","","9,4","9,4","246,0","246,0"
"Mercedes-Benz Sprinter Sprinter 211 CDI tD CHASIS CABINA MEDIO AUT.","","9,6","10,1","251,0","266,0"
"Mercedes-Benz Sprinter Sprinter 211 CDI tD CHASIS CABINA MEDIO MAN.","","9,4","9,4","246,0","246,0"
"Mercedes-Benz Sprinter Sprinter 211 CDI tD FURGON COMPACTO AUT.","","8,7","9,3","228,0","244,0"
"Mercedes-Benz Sprinter Sprinter 211 CDI tD FURGON COMPACTO MAN.","","8,8","9,3","229,0","243,0"
"Mercedes-Benz Sprinter Sprinter 211 CDI tD FURGON MEDIO T.E. AUT.","","9,0","9,6","237,0","253,0"
"Mercedes-Benz Sprinter Sprinter 211 CDI tD FURGON MEDIO T.E. MAN.","","9,0","9,6","237,0","251,0"
"Mercedes-Benz Sprinter Sprinter 214 CDI tD CHASIS CABINA COMPACTO AUT.","","9,7","10,6","253,0","277,0"
"Mercedes-Benz Sprinter Sprinter 214 CDI tD CHASIS CABINA COMPACTO MAN.","","9,4","10,3","247,0","271,0"
"Mercedes-Benz Sprinter Sprinter 214 CDI tD CHASIS CABINA MEDIO AUT.","","9,7","10,7","253,0","279,0"
"Mercedes-Benz Sprinter Sprinter 214 CDI tD CHASIS CABINA MEDIO MAN.","","9,4","10,4","247,0","273,0"
"Mercedes-Benz Sprinter Sprinter 214 CDI tD FURGON COMPACTO AUT.","","8,6","8,6","226,0","226,0"
"Mercedes-Benz Sprinter Sprinter 214 CDI tD FURGON COMPACTO MAN.","","8,7","8,7","229,0","229,0"
"Mercedes-Benz Sprinter Sprinter 214 CDI tD FURGON MEDIO T.E. AUT.","","8,8","9,8","232,0","257,0"
"Mercedes-Benz Sprinter Sprinter 214 CDI tD FURGON MEDIO T.E. MAN.","","9,0","9,9","235,0","260,0"
